"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612763","2015","00","JaMychal Green","0","F","6-9","227","JUN 21, 1990","26","1","Alabama","203210"
"1610612763","2015","00","Lance Stephenson","1","F-G","6-5","230","SEP 05, 1990","25","5","Cincinnati","202362"
"1610612763","2015","00","Jordan Adams","3","G","6-5","209","JUL 08, 1994","21","1","UCLA","203919"
"1610612763","2015","00","Jordan Farmar","4","G","6-2","180","NOV 30, 1986","29","8","California-Los Angeles","200770"
"1610612763","2015","00","Chris Andersen","7","F-C","6-10","245","JUL 07, 1978","37","13","Blinn","2365"
"1610612763","2015","00","Bryce Cotton","8","G","6-1","165","AUG 11, 1992","23","1","Providence","203955"
"1610612763","2015","00","Tony Allen","9","G-F","6-4","213","JAN 11, 1982","34","11","Oklahoma State","2754"
"1610612763","2015","00","Jarell Martin","10","F","6-10","239","MAY 24, 1994","22","R","Louisiana State","1626185"
"1610612763","2015","00","Mike Conley","11","G","6-1","175","OCT 11, 1987","28","8","Ohio State","201144"
"1610612763","2015","00","Xavier Munford","14","G","6-3","180","JUN 01, 1992","24","R","Rhode Island","204098"
"1610612763","2015","00","Vince Carter","15","G-F","6-6","220","JAN 26, 1977","39","17","North Carolina","1713"
"1610612763","2015","00","PJ Hairston","19","F-G","6-6","230","DEC 24, 1992","23","1",NA,"203798"
"1610612763","2015","00","Matt Barnes","22","F","6-7","226","MAR 09, 1980","36","12","UCLA","2440"
"1610612763","2015","00","Marc Gasol","33","C","7-1","255","JAN 29, 1985","31","7"," ","201188"
"1610612763","2015","00","Brandan Wright","34","F","6-10","210","OCT 05, 1987","28","7","North Carolina","201148"
"1610612763","2015","00","Zach Randolph","50","F","6-9","260","JUL 16, 1981","34","14","Michigan State","2216"
