"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612766","2017","00","Malik Monk","1","G","6-3","200","FEB 04, 1998","20","R","Kentucky","1628370"
"1610612766","2017","00","Marvin Williams","2","F","6-9","237","JUN 19, 1986","32","12","North Carolina","101107"
"1610612766","2017","00","Jeremy Lamb","3","G","6-5","185","MAY 30, 1992","26","5","Connecticut","203087"
"1610612766","2017","00","Marcus Paige","4","G","6-0","164","SEP 11, 1993","24","R","North Carolina","1627779"
"1610612766","2017","00","Nicolas Batum","5","G-F","6-8","200","DEC 14, 1988","29","9"," ","201587"
"1610612766","2017","00","Dwayne Bacon","7","F","6-7","221","AUG 30, 1995","22","R","Florida State","1628407"
"1610612766","2017","00","Mangok Mathiang","9","F-C","6-10","230","OCT 08, 1992","25","R","Louisville","1628493"
"1610612766","2017","00","Michael Carter-Williams","10","G","6-6","190","OCT 10, 1991","26","4","Syracuse","203487"
"1610612766","2017","00","Dwight Howard","12","C","6-11","265","DEC 08, 1985","32","13"," ","2730"
"1610612766","2017","00","Michael Kidd-Gilchrist","14","F","6-7","232","SEP 26, 1993","24","5","Kentucky","203077"
"1610612766","2017","00","Kemba Walker","15","G","6-1","184","MAY 08, 1990","28","6","Connecticut","202689"
"1610612766","2017","00","Treveon Graham","21","G-F","6-5","219","OCT 28, 1993","24","1","Va Commonwealth","1626203"
"1610612766","2017","00","Julyan Stone","32","G","6-6","200","DEC 07, 1988","29","3","Texas-El Paso","202933"
"1610612766","2017","00","Cody Zeller","40","C-F","7-0","240","OCT 05, 1992","25","4","Indiana","203469"
"1610612766","2017","00","Willy Hernangomez","41","C","6-11","240","MAY 27, 1994","24","1"," ","1626195"
"1610612766","2017","00","Frank Kaminsky","44","F-C","7-0","242","APR 04, 1993","25","2","Wisconsin","1626163"
