"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612751","2010","00","Sundiata Gaines","0","G","6-1","200","APR 18, 1986","25","1","Georgia","202178"
"1610612751","2010","00","Jordan Farmar","2","G","6-2","180","NOV 30, 1986","24","4","California-Los Angeles","200770"
"1610612751","2010","00","Mario West","6","G","6-5","210","JUN 19, 1984","27","3","Georgia Tech","201238"
"1610612751","2010","00","Deron Williams","8","G","6-3","209","JUN 26, 1984","27","5","Illinois","101114"
"1610612751","2010","00","Damion James","10","F","6-7","220","OCT 07, 1987","23","R","Texas","202345"
"1610612751","2010","00","Brook Lopez","11","C","7-0","265","APR 01, 1988","23","2","Stanford","201572"
"1610612751","2010","00","Ben Uzoh","18","G","6-3","205","MAR 18, 1988","23","R","Tulsa","202386"
"1610612751","2010","00","Sasha Vujacic","20","G","6-7","205","MAR 08, 1984","27","6",NA,"2756"
"1610612751","2010","00","Travis Outlaw","21","F","6-9","207","SEP 18, 1984","26","7","Starkville","2566"
"1610612751","2010","00","Anthony Morrow","22","G","6-5","210","SEP 27, 1985","25","2","Georgia Tech","201627"
"1610612751","2010","00","Stephen Graham","26","G-F","6-6","215","JUN 11, 1982","29","5","Oklahoma State","101211"
"1610612751","2010","00","Johan Petro","27","C","7-0","247","JAN 27, 1986","25","5",NA,"101130"
"1610612751","2010","00","Brandan Wright","34","F","6-10","210","OCT 05, 1987","23","2","North Carolina","201148"
"1610612751","2010","00","Kris Humphries","43","F","6-9","235","FEB 06, 1985","26","6","Minnesota","2743"
"1610612751","2010","00","Dan Gadzuric","50","C","6-11","240","FEB 02, 1978","33","8","California-Los Angeles","2429"
