"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612740","2010","00","Trevor Ariza","1","F","6-8","210","JUN 30, 1985","25","6","UCLA","2772"
"1610612740","2010","00","Jarrett Jack","2","G","6-3","197","OCT 28, 1983","27","5","Georgia Tech","101127"
"1610612740","2010","00","Chris Paul","3","G","6-0","175","MAY 06, 1985","26","5","Wake Forest","101108"
"1610612740","2010","00","Marco Belinelli","8","G","6-5","200","MAR 25, 1986","25","3"," ","201158"
"1610612740","2010","00","David Andersen","11","C","6-11","247","JUN 23, 1980","31","19",NA,"2431"
"1610612740","2010","00","Jason Smith","14","C-F","7-0","240","MAR 02, 1986","25","2","Colorado State","201160"
"1610612740","2010","00","Marcus Banks","15","G","6-2","205","NOV 19, 1981","29","7","Nevada-Las Vegas","2556"
"1610612740","2010","00","Quincy Pondexter","20","F","6-6","225","MAR 10, 1988","23","R","Washington","202347"
"1610612740","2010","00","Patrick Ewing","22","F","6-8","235","MAY 20, 1984","27","R","Georgetown","201607"
"1610612740","2010","00","Carl Landry","24","F","6-9","248","SEP 19, 1983","27","3","Purdue","201171"
"1610612740","2010","00","DJ Mbenga","28","C","7-0","255","DEC 30, 1980","30","6","Kinshasa, DRC","2788"
"1610612740","2010","00","David West","30","F","6-9","240","AUG 29, 1980","30","7","Xavier","2561"
"1610612740","2010","00","Willie Green","33","G","6-3","201","JUL 28, 1981","29","7","Detroit Mercy","2584"
"1610612740","2010","00","Aaron Gray","34","C","7-0","270","DEC 07, 1984","26","3","Pittsburgh","201189"
"1610612740","2010","00","Emeka Okafor","50","C","6-10","255","SEP 28, 1982","28","6","Connecticut","2731"
