"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612764","2010","00","Nick Young","1","G","6-7","210","JUN 01, 1985","26","3","USC","201156"
"1610612764","2010","00","John Wall","2","G","6-4","195","SEP 06, 1990","20","R","Kentucky","202322"
"1610612764","2010","00","Josh Howard","5","F-G","6-7","210","APR 28, 1980","31","7","Wake Forest","2572"
"1610612764","2010","00","Maurice Evans","6","G-F","6-5","220","NOV 08, 1978","32","7","Texas","2230"
"1610612764","2010","00","Andray Blatche","7","F","6-11","260","AUG 22, 1986","24","5","South Kent School","101154"
"1610612764","2010","00","Rashard Lewis","9","F","6-10","230","AUG 08, 1979","31","12","Elsik","1740"
"1610612764","2010","00","Othyus Jeffers","12","G-F","6-5","210","AUG 05, 1985","25","1","Robert Morris (IL)","201785"
"1610612764","2010","00","Kevin Seraphin","13","F","6-9","275","DEC 07, 1989","21","R",NA,"202338"
"1610612764","2010","00","Jordan Crawford","15","G","6-4","195","OCT 23, 1988","22","R","Xavier","202348"
"1610612764","2010","00","Mustafa Shakur","22","G","6-4","195","AUG 18, 1984","26","R","Arizona","201203"
"1610612764","2010","00","Yi Jianlian","31","F","7-0","250","OCT 27, 1987","23","3",NA,"201146"
"1610612764","2010","00","Larry Owens","32","F-G","6-7","210","JAN 08, 1983","28","R","Oral Roberts","202082"
"1610612764","2010","00","JaVale McGee","34","C","7-0","252","JAN 19, 1988","23","2","Nevada-Reno","201580"
"1610612764","2010","00","Trevor Booker","35","F","6-8","240","NOV 25, 1987","23","R","Clemson","202344"
"1610612764","2010","00","Hamady Ndiaye","55","C","7-0","235","JAN 12, 1987","24","R","Rutgers","202380"
