"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612765","2017","00","Andre Drummond","0","C","6-11","279","AUG 10, 1993","24","5","Connecticut","203083"
"1610612765","2017","00","Reggie Jackson","1","G","6-3","208","APR 16, 1990","28","6","Boston College","202704"
"1610612765","2017","00","Luke Kennard","5","G","6-5","200","JUN 24, 1996","22","R","Duke","1628379"
"1610612765","2017","00","Stanley Johnson","7","F","6-7","245","MAY 29, 1996","22","2","Arizona","1626169"
"1610612765","2017","00","Henry Ellenson","8","F","6-11","245","JAN 13, 1997","21","1","Marquette","1627740"
"1610612765","2017","00","Langston Galloway","9","G","6-2","200","DEC 09, 1991","26","3"," ","204038"
"1610612765","2017","00","Ish Smith","14","G","6-0","175","JUL 05, 1988","29","7","Wake Forest","202397"
"1610612765","2017","00","Dwight Buycks","20","G","6-3","190","MAR 06, 1989","29","2","Marquette","202779"
"1610612765","2017","00","Kay Felder","22","G","5-9","176","MAR 29, 1995","23","1","Oakland","1627770"
"1610612765","2017","00","Blake Griffin","23","F","6-10","251","MAR 16, 1989","29","7","Oklahoma","201933"
"1610612765","2017","00","Eric Moreland","24","F-C","6-10","238","DEC 24, 1991","26","2","Oregon State","203961"
"1610612765","2017","00","Reggie Bullock","25","G-F","6-7","205","MAR 16, 1991","27","4","North Carolina","203493"
"1610612765","2017","00","Jon Leuer","30","F-C","6-10","228","MAY 14, 1989","29","6","Wisconsin","202720"
"1610612765","2017","00","James Ennis III","33","F","6-7","210","JUL 01, 1990","27","3","Cal State-Long Beach","203516"
"1610612765","2017","00","Reggie Hearn","38","G","6-5","210","AUG 14, 1991","26","R","Northwestern","203687"
"1610612765","2017","00","Jameer Nelson","41","G","6-0","190","FEB 09, 1982","36","13",NA,"2749"
"1610612765","2017","00","Anthony Tolliver","43","F","6-8","240","JUN 01, 1985","33","9","Creighton","201229"
