"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612752","2013","00","Samuel Dalembert",NA,"C","6-11","250","MAY 10, 1980","34","11","Seton Hall","2223"
"1610612752","2013","00","Shane Larkin",NA,"G","5-11","176","OCT 02, 1992","21","R","Miami","203499"
"1610612752","2013","00","Wayne Ellington",NA,"G","6-4","200","NOV 29, 1987","26","4","North Carolina","201961"
"1610612752","2013","00","Jose Calderon",NA,"G","6-3","211","SEP 28, 1981","32","8"," ","101181"
"1610612752","2013","00","Lamar Odom",NA,"F","6-10","230","NOV 06, 1979","34","14","Rhode Island","1885"
"1610612752","2013","00","Amar'e Stoudemire","1","F-C","6-11","245","NOV 16, 1982","31","11","Cypress Creek","2405"
"1610612752","2013","00","Kenyon Martin","3","F","6-9","225","DEC 30, 1977","36","13","Cincinnati","2030"
"1610612752","2013","00","Jeremy Tyler","4","F","6-10","250","JUN 21, 1991","23","2",NA,"202719"
"1610612752","2013","00","Tim Hardaway Jr.","5","G","6-6","205","MAR 16, 1992","22","R","Michigan","203501"
"1610612752","2013","00","Carmelo Anthony","7","F","6-8","235","MAY 29, 1984","30","10","Syracuse","2546"
"1610612752","2013","00","JR Smith","8","G-F","6-6","220","SEP 09, 1985","28","9","No College","2747"
"1610612752","2013","00","Pablo Prigioni","9","G","6-3","185","MAY 17, 1977","37","1"," ","203143"
"1610612752","2013","00","Iman Shumpert","21","G-F","6-5","220","JUN 26, 1990","24","2","Georgia Tech","202697"
"1610612752","2013","00","Toure' Murry","23","G","6-5","195","NOV 08, 1989","24","R","Wichita State","203315"
"1610612752","2013","00","Shannon Brown","26","G","6-4","210","NOV 29, 1985","28","7","Michigan State","200769"
"1610612752","2013","00","Cole Aldrich","45","C","6-11","245","OCT 31, 1988","25","3","Kansas","202332"
"1610612752","2013","00","Andrea Bargnani","77","C-F","7-0","250","OCT 26, 1985","28","7",NA,"200745"
