"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612764","2012","00","Trevor Ariza","1","F","6-8","210","JUN 30, 1985","28","8","UCLA","2772"
"1610612764","2012","00","John Wall","2","G","6-4","195","SEP 06, 1990","22","2","Kentucky","202322"
"1610612764","2012","00","Bradley Beal","3","G","6-5","207","JUN 28, 1993","20","R","Florida","203078"
"1610612764","2012","00","Martell Webster","9","F-G","6-7","230","DEC 04, 1986","26","7","Seattle Preparatory School","101110"
"1610612764","2012","00","AJ Price","12","G","6-2","185","OCT 07, 1986","26","3","Connecticut","201985"
"1610612764","2012","00","Kevin Seraphin","13","C","6-9","275","DEC 07, 1989","23","2",NA,"202338"
"1610612764","2012","00","Garrett Temple","17","G","6-6","195","MAY 08, 1986","27","2","Louisiana State","202066"
"1610612764","2012","00","Cartier Martin","20","F","6-7","220","NOV 20, 1984","28","4","Kansas State","201858"
"1610612764","2012","00","Jan Vesely","24","F","6-11","240","APR 24, 1990","23","1",NA,"202686"
"1610612764","2012","00","Leandro Barbosa","28","G","6-3","194","NOV 28, 1982","30","9",NA,"2571"
"1610612764","2012","00","Chris Singleton","31","F","6-8","230","NOV 21, 1989","23","1","Florida State","202698"
"1610612764","2012","00","Trevor Booker","35","F","6-8","240","NOV 25, 1987","25","2","Clemson","202344"
"1610612764","2012","00","Nene","42","F-C","6-11","250","SEP 13, 1982","30","10"," ","2403"
"1610612764","2012","00","Emeka Okafor","50","C","6-10","255","SEP 28, 1982","30","8","Connecticut","2731"
"1610612764","2012","00","Jason Collins","98","C","7-0","255","DEC 02, 1978","34","11","Stanford","2215"
