"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612758","2010","00","Marquis Daniels",NA,"F-G","6-6","200","JAN 07, 1981","30","7","Auburn","2605"
"1610612758","2010","00","Pooh Jeter","5","G","5-11","175","DEC 02, 1983","27","R","Portland","200817"
"1610612758","2010","00","Samuel Dalembert","10","C","6-11","250","MAY 10, 1980","31","8","Seton Hall","2223"
"1610612758","2010","00","Tyreke Evans","13","G","6-6","220","SEP 19, 1989","21","1","Memphis","201936"
"1610612758","2010","00","DeMarcus Cousins","15","C","6-11","270","AUG 13, 1990","20","R","Kentucky","202326"
"1610612758","2010","00","Omri Casspi","18","F","6-9","225","JUN 22, 1988","23","1",NA,"201956"
"1610612758","2010","00","Beno Udrih","19","G","6-3","205","JUL 05, 1982","28","6",NA,"2757"
"1610612758","2010","00","Donte Greene","20","F","6-11","226","FEB 21, 1988","23","2","Syracuse","201590"
"1610612758","2010","00","Marcus Thornton","23","G","6-4","205","JUN 05, 1987","24","1","Louisiana State","201977"
"1610612758","2010","00","Francisco Garcia","32","F-G","6-7","195","DEC 31, 1981","29","5","Louisville","101128"
"1610612758","2010","00","Hassan Whiteside","33","C","7-0","235","JUN 13, 1989","22","R","Marshall","202355"
"1610612758","2010","00","Jason Thompson","34","F","6-11","250","JUL 21, 1986","24","2","Rider University","201574"
"1610612758","2010","00","Darnell Jackson","41","F","6-9","253","NOV 07, 1985","25","2","Kansas","201616"
