"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612757","2015","00","Damian Lillard","0","G","6-3","195","JUL 15, 1990","25","3","Weber State","203081"
"1610612757","2015","00","Brian Roberts","2","G","6-1","173","DEC 03, 1985","30","3","University of Dayton","203148"
"1610612757","2015","00","CJ McCollum","3","G","6-4","200","SEP 19, 1991","24","2","Lehigh","203468"
"1610612757","2015","00","Maurice Harkless","4","F","6-9","215","MAY 11, 1993","23","3","St. John's, N.Y.","203090"
"1610612757","2015","00","Pat Connaughton","5","G","6-5","206","JAN 06, 1993","23","R","Notre Dame","1626192"
"1610612757","2015","00","Al-Farouq Aminu","8","F","6-9","215","SEP 21, 1990","25","5","Wake Forest","202329"
"1610612757","2015","00","Gerald Henderson","9","G","6-5","215","DEC 09, 1987","28","6","Duke","201945"
"1610612757","2015","00","Meyers Leonard","11","F-C","7-1","245","FEB 27, 1992","24","3","Illinois","203086"
"1610612757","2015","00","Ed Davis","17","F-C","6-10","240","JUN 05, 1989","27","5","North Carolina","202334"
"1610612757","2015","00","Noah Vonleh","21","F","6-9","240","AUG 24, 1995","20","1","Indiana","203943"
"1610612757","2015","00","Allen Crabbe","23","G","6-6","210","APR 09, 1992","24","2","California","203459"
"1610612757","2015","00","Mason Plumlee","24","C-F","6-11","235","MAR 05, 1990","26","2","Duke","203486"
"1610612757","2015","00","Cliff Alexander","34","F","6-8","240","NOV 16, 1995","20","R","Kansas","1626146"
"1610612757","2015","00","Chris Kaman","35","C","7-0","265","APR 28, 1982","34","12","Central Michigan","2549"
"1610612757","2015","00","Luis Montero","44","G","6-7","185","APR 06, 1993","23","R","Westchester CC NY","1626242"
