"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612739","2009","00","Daniel Gibson","1","G","6-2","200","FEB 27, 1986","24","3","Texas","200789"
"1610612739","2009","00","Mo Williams","2","G","6-1","190","DEC 19, 1982","27","6","Alabama","2590"
"1610612739","2009","00","Sebastian Telfair","3","G","6-0","175","JUN 09, 1985","25","5","Abraham Lincoln","2742"
"1610612739","2009","00","Antawn Jamison","4","F","6-9","235","JUN 12, 1976","34","11","North Carolina","1712"
"1610612739","2009","00","Zydrunas Ilgauskas","11","C","7-3","260","JUN 05, 1975","35","11",NA,"980"
"1610612739","2009","00","Delonte West","13","G","6-3","180","JUL 26, 1983","26","5",NA,"2753"
"1610612739","2009","00","Danny Green","14","F","6-6","210","JUN 22, 1987","23","R","North Carolina","201980"
"1610612739","2009","00","Jamario Moon","15","F","6-8","200","JUN 13, 1980","30","2","Meridian Community College","200081"
"1610612739","2009","00","Anderson Varejao","17","F-C","6-11","260","SEP 28, 1982","27","5"," ","2760"
"1610612739","2009","00","Anthony Parker","18","G","6-6","215","JUN 19, 1975","35","6","Bradley","1515"
"1610612739","2009","00","JJ Hickson","21","F","6-9","242","SEP 04, 1988","21","1","North Carolina State","201581"
"1610612739","2009","00","LeBron James","23","F","6-8","250","DEC 30, 1984","25","6"," ","2544"
"1610612739","2009","00","Jawad Williams","31","F","6-9","218","FEB 19, 1983","27","1","North Carolina","101214"
"1610612739","2009","00","Shaquille O'Neal","33","C","7-1","325","MAR 06, 1972","38","17","Louisiana State","406"
"1610612739","2009","00","Leon Powe","44","F","6-8","240","JAN 22, 1984","26","3","California","200796"
