"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612755","2015","00","Isaiah Canaan","0","G","6-0","201","MAY 21, 1991","25","2","Murray State","203477"
"1610612755","2015","00","Ish Smith","1","G","6-0","175","JUL 05, 1988","27","5","Wake Forest","202397"
"1610612755","2015","00","Nerlens Noel","4","F-C","6-11","228","APR 10, 1994","22","1","Kentucky","203457"
"1610612755","2015","00","Kendall Marshall","5","G","6-4","200","AUG 19, 1991","24","3","North Carolina","203088"
"1610612755","2015","00","Carl Landry","7","F","6-9","248","SEP 19, 1983","32","8","Purdue","201171"
"1610612755","2015","00","Jahlil Okafor","8","C","6-11","275","DEC 15, 1995","20","R","Duke","1626143"
"1610612755","2015","00","Nik Stauskas","11","G","6-6","205","OCT 07, 1993","22","1","Michigan","203917"
"1610612755","2015","00","T.J. McConnell","12","G","6-2","200","MAR 25, 1992","24","R","Arizona","204456"
"1610612755","2015","00","Joel Embiid","21","C","7-0","250","MAR 16, 1994","22","R","Kansas","203954"
"1610612755","2015","00","Richaun Holmes","22","F","6-10","245","OCT 15, 1993","22","R","Bowling Green","1626158"
"1610612755","2015","00","Hollis Thompson","31","G-F","6-8","206","APR 03, 1991","25","2","Georgetown","203138"
"1610612755","2015","00","Robert Covington","33","F","6-9","215","DEC 14, 1990","25","2","Tennessee State","203496"
"1610612755","2015","00","Christian Wood","35","F","6-11","220","SEP 27, 1995","20","R","UNLV","1626174"
"1610612755","2015","00","Jerami Grant","39","F","6-8","210","MAR 12, 1994","22","1","Syracuse","203924"
"1610612755","2015","00","Elton Brand","42","F","6-9","254","MAR 11, 1979","37","16","Duke","1882"
