"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612749","2013","00","O.J. Mayo","00","G","6-4","210","NOV 05, 1987","26","5","Southern California","201564"
"1610612749","2013","00","Ekpe Udoh","5","F-C","6-10","245","MAY 20, 1987","27","3","Baylor","202327"
"1610612749","2013","00","Nate Wolters","6","G","6-4","190","MAY 15, 1991","23","R","South Dakota State","203489"
"1610612749","2013","00","Ersan Ilyasova","7","F","6-10","235","MAY 15, 1987","27","5"," ","101141"
"1610612749","2013","00","Larry Sanders","8","C","6-11","235","NOV 21, 1988","25","3","Va Commonwealth","202336"
"1610612749","2013","00","Miroslav Raduljica","9","C","7-0","250","JAN 05, 1988","26","R","Serbia","203545"
"1610612749","2013","00","Carlos Delfino","10","G-F","6-6","230","AUG 29, 1982","31","8",NA,"2568"
"1610612749","2013","00","Brandon Knight","11","G","6-3","189","DEC 02, 1991","22","2","Kentucky","202688"
"1610612749","2013","00","Jeff Adrien","12","F","6-7","245","FEB 10, 1986","28","3","Connecticut","202399"
"1610612749","2013","00","Ramon Sessions","13","G","6-3","190","APR 11, 1986","28","6","Nevada-Reno","201196"
"1610612749","2013","00","Chris Wright","15","F","6-9","226","SEP 30, 1988","25","1","Dayton","202874"
"1610612749","2013","00","Khris Middleton","22","F","6-8","217","AUG 12, 1991","22","1","Texas A&M","203114"
"1610612749","2013","00","Zaza Pachulia","27","C","6-11","275","FEB 10, 1984","30","10","Tbilisi, Georgia","2585"
"1610612749","2013","00","John Henson","31","C-F","6-11","220","DEC 28, 1990","23","1","North Carolina","203089"
"1610612749","2013","00","Giannis Antetokounmpo","34","G-F","6-9","205","DEC 06, 1994","19","R"," ","203507"
