"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612766","2013","00","Bismack Biyombo","0","C-F","6-9","245","AUG 28, 1992","21","2"," ","202687"
"1610612766","2013","00","Jannero Pargo","5","G","6-1","185","OCT 22, 1979","34","9","Arkansas","2457"
"1610612766","2013","00","DJ White","8","F","6-9","250","AUG 31, 1986","27","5","Indiana","201591"
"1610612766","2013","00","Gerald Henderson","9","G","6-5","215","DEC 09, 1987","26","4","Duke","201945"
"1610612766","2013","00","Josh McRoberts","11","F","6-10","240","FEB 28, 1987","27","6","Duke","201177"
"1610612766","2013","00","Gary Neal","12","G","6-4","210","OCT 03, 1984","29","3","Towson","202390"
"1610612766","2013","00","Luke Ridnour","13","G","6-2","175","FEB 13, 1981","33","10","Oregon","2557"
"1610612766","2013","00","Michael Kidd-Gilchrist","14","F","6-7","232","SEP 26, 1993","20","1","Kentucky","203077"
"1610612766","2013","00","Kemba Walker","15","G","6-1","184","MAY 08, 1990","24","2","Connecticut","202689"
"1610612766","2013","00","Al Jefferson","25","C","6-10","289","JAN 04, 1985","29","9","No College","2744"
"1610612766","2013","00","Brendan Haywood","33","C","7-0","263","NOV 27, 1979","34","12","North Carolina","2217"
"1610612766","2013","00","Cody Zeller","40","C-F","7-0","240","OCT 05, 1992","21","R","Indiana","203469"
"1610612766","2013","00","Anthony Tolliver","43","F","6-8","240","JUN 01, 1985","29","5","Creighton","201229"
"1610612766","2013","00","Jeffery Taylor","44","F","6-7","225","MAY 23, 1989","25","1","Vanderbilt","203106"
"1610612766","2013","00","Chris Douglas-Roberts","55","G","6-7","210","JAN 08, 1987","27","4","Memphis","201604"
