"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612761","2009","00","Joey Dorsey",NA,"F-C","6-8","268","DEC 16, 1983","26","1","Memphis","201595"
"1610612761","2009","00","Marco Belinelli","0","G","6-5","200","MAR 25, 1986","24","2"," ","201158"
"1610612761","2009","00","Jarrett Jack","1","G","6-3","197","OCT 28, 1983","26","4","Georgia Tech","101127"
"1610612761","2009","00","Marcus Banks","3","G","6-2","205","NOV 19, 1981","28","6","Nevada-Las Vegas","2556"
"1610612761","2009","00","Chris Bosh","4","F","6-10","230","MAR 24, 1984","26","6","Georgia Tech","2547"
"1610612761","2009","00","Andrea Bargnani","7","C","7-0","250","OCT 26, 1985","24","3",NA,"200745"
"1610612761","2009","00","Jose Calderon","8","G","6-3","210","SEP 28, 1981","28","4"," ","101181"
"1610612761","2009","00","DeMar DeRozan","10","G","6-7","220","AUG 07, 1989","20","R","USC","201942"
"1610612761","2009","00","Rasho Nesterovic","12","C","7-0","255","MAY 30, 1976","34","11",NA,"1725"
"1610612761","2009","00","Patrick O'Bryant","13","C","7-0","250","JUN 20, 1986","24","3","Bradley","200753"
"1610612761","2009","00","Amir Johnson","15","F","6-9","210","MAY 01, 1987","23","4","No College","101161"
"1610612761","2009","00","Antoine Wright","21","F-G","6-7","215","FEB 06, 1984","26","4","Texas A&M","101120"
"1610612761","2009","00","Sonny Weems","24","G","6-6","203","JUL 08, 1986","23","1","Arkansas","201603"
"1610612761","2009","00","Hedo Turkoglu","26","F","6-10","220","MAR 19, 1979","31","9",NA,"2045"
"1610612761","2009","00","Reggie Evans","30","F","6-8","245","MAY 18, 1980","30","7","Iowa","2501"
