"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612737","2010","00","Jeff Teague","0","G","6-2","180","JUN 10, 1988","23","1","Wake Forest","201952"
"1610612737","2010","00","Joe Johnson","2","G","6-7","240","JUN 29, 1981","30","9","Arkansas","2207"
"1610612737","2010","00","Damien Wilkins","3","G-F","6-6","225","JAN 11, 1980","31","6","Georgia","2863"
"1610612737","2010","00","Josh Smith","5","F","6-9","240","DEC 05, 1985","25","6","No College","2746"
"1610612737","2010","00","Kirk Hinrich","6","G","6-4","190","JAN 02, 1981","30","7","Kansas","2550"
"1610612737","2010","00","Jamal Crawford","11","G","6-5","200","MAR 20, 1980","31","10","Michigan","2037"
"1610612737","2010","00","Josh Powell","12","F","6-9","240","JAN 25, 1983","28","5","North Carolina State","2694"
"1610612737","2010","00","Al Horford","15","C-F","6-10","245","JUN 03, 1986","25","3","Florida","201143"
"1610612737","2010","00","Pape Sy","19","F-G","6-7","225","APR 05, 1988","23","R",NA,"202377"
"1610612737","2010","00","Marvin Williams","24","F","6-9","240","JUN 19, 1986","25","5","North Carolina","101107"
"1610612737","2010","00","Magnum Rolle","25","F","6-11","235","FEB 23, 1986","25","R","Louisiana Tech","202375"
"1610612737","2010","00","Zaza Pachulia","27","C","6-11","275","FEB 10, 1984","27","7","Tbilisi, Georgia","2585"
"1610612737","2010","00","Hilton Armstrong","31","C-F","6-11","235","NOV 23, 1984","26","4","Connecticut","200756"
"1610612737","2010","00","Jason Collins","34","C","7-0","255","DEC 02, 1978","32","9","Stanford","2215"
"1610612737","2010","00","Etan Thomas","36","C","6-10","260","APR 01, 1978","33","8","Syracuse","2041"
