"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612753","2014","00","Aaron Gordon","00","F","6-9","220","SEP 16, 1995","19","R","Arizona","203932"
"1610612753","2014","00","Kyle O'Quinn","2","F-C","6-10","250","MAR 26, 1990","25","2","Norfolk State","203124"
"1610612753","2014","00","Dewayne Dedmon","3","C","7-0","245","AUG 12, 1989","25","1","USC","203473"
"1610612753","2014","00","Elfrid Payton","4","G","6-4","185","FEB 22, 1994","21","R","Louisana-Lafayette","203901"
"1610612753","2014","00","Victor Oladipo","5","G","6-4","210","MAY 04, 1992","23","1","Indiana","203506"
"1610612753","2014","00","Ben Gordon","7","G","6-3","205","APR 04, 1983","32","10","Connecticut","2732"
"1610612753","2014","00","Channing Frye","8","F","6-11","255","MAY 17, 1983","32","8","Arizona","101112"
"1610612753","2014","00","Nikola Vucevic","9","C","7-0","260","OCT 24, 1990","24","3","USC","202696"
"1610612753","2014","00","Evan Fournier","10","G","6-7","205","OCT 29, 1992","22","2"," ","203095"
"1610612753","2014","00","Devyn Marble","11","F","6-6","200","SEP 21, 1992","22","R","Iowa","203906"
"1610612753","2014","00","Tobias Harris","12","F","6-9","235","JUL 15, 1992","22","3","Tennessee","202699"
"1610612753","2014","00","Luke Ridnour","13","G","6-2","175","FEB 13, 1981","34","11","Oregon","2557"
"1610612753","2014","00","Maurice Harkless","21","F","6-9","215","MAY 11, 1993","22","2","St. John's, N.Y.","203090"
"1610612753","2014","00","Willie Green","34","G","6-3","205","JUL 28, 1981","33","11","Detroit Mercy","2584"
"1610612753","2014","00","Andrew Nicholson","44","F","6-9","250","DEC 08, 1989","25","2","St. Bonaventure","203094"
