"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612760","2009","00","Russell Westbrook","0","G","6-3","187","NOV 12, 1988","21","1","UCLA","201566"
"1610612760","2009","00","Thabo Sefolosha","2","G","6-7","215","MAY 02, 1984","26","3"," ","200757"
"1610612760","2009","00","DJ White","3","F","6-9","251","AUG 31, 1986","23","1","Indiana","201591"
"1610612760","2009","00","Nick Collison","4","C-F","6-10","255","OCT 26, 1980","29","5","Kansas","2555"
"1610612760","2009","00","Kyle Weaver","5","G","6-6","201","FEB 18, 1986","24","1","Washington State","201602"
"1610612760","2009","00","Eric Maynor","6","G","6-3","175","JUN 11, 1987","23","R","Va Commonwealth","201953"
"1610612760","2009","00","Kevin Ollie","7","G","6-2","195","DEC 27, 1972","37","12","Connecticut","1563"
"1610612760","2009","00","Serge Ibaka","9","F","6-10","235","SEP 18, 1989","20","R"," ","201586"
"1610612760","2009","00","Mustafa Shakur","11","G","6-3","190","AUG 18, 1984","25","R","Arizona","201203"
"1610612760","2009","00","Nenad Krstic","12","C","7-0","240","JUL 25, 1983","26","5",NA,"2420"
"1610612760","2009","00","James Harden","13","G","6-5","220","AUG 26, 1989","20","R","Arizona State","201935"
"1610612760","2009","00","Jeff Green","22","F","6-9","235","AUG 28, 1986","23","2","Georgetown","201145"
"1610612760","2009","00","Byron Mullens","23","C","7-0","275","FEB 14, 1989","21","R","Ohio State","201957"
"1610612760","2009","00","Kevin Durant","35","F","6-9","230","SEP 29, 1988","21","2","Texas","201142"
"1610612760","2009","00","Etan Thomas","36","C","6-10","260","APR 01, 1978","32","7","Syracuse","2041"
