"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612759","2010","00","Da'Sean Butler","1","F","6-7","230","JAN 25, 1988","23","R","West Virginia","202364"
"1610612759","2010","00","George Hill","3","G","6-2","180","MAY 04, 1986","25","2",NA,"201588"
"1610612759","2010","00","Danny Green","4","G-F","6-6","210","JUN 22, 1987","24","1","North Carolina","201980"
"1610612759","2010","00","Tony Parker","9","G","6-2","185","MAY 17, 1982","29","9"," ","2225"
"1610612759","2010","00","Chris Quinn","11","G","6-2","175","SEP 27, 1983","27","4","Notre Dame","200809"
"1610612759","2010","00","Gary Neal","14","G","6-4","210","OCT 03, 1984","26","R","Towson","202390"
"1610612759","2010","00","Matt Bonner","15","F-C","6-10","235","APR 05, 1980","31","6","Florida","2588"
"1610612759","2010","00","Manu Ginobili","20","G","6-6","205","JUL 28, 1977","33","8",NA,"1938"
"1610612759","2010","00","Tim Duncan","21","F","6-11","255","APR 25, 1976","35","13","Wake Forest","1495"
"1610612759","2010","00","Tiago Splitter","22","F","6-11","240","JAN 01, 1985","26","R"," ","201168"
"1610612759","2010","00","Steve Novak","23","F","6-10","240","JUN 13, 1983","28","4","Marquette","200779"
"1610612759","2010","00","Richard Jefferson","24","F","6-7","230","JUN 21, 1980","31","9","Arizona","2210"
"1610612759","2010","00","James Anderson","25","G","6-6","215","MAR 25, 1989","22","R","Oklahoma State","202341"
"1610612759","2010","00","Antonio McDyess","34","F-C","6-9","245","SEP 07, 1974","36","14","Alabama","686"
"1610612759","2010","00","DeJuan Blair","45","C","6-7","270","APR 22, 1989","22","1","Pittsburgh","201971"
