"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612761","2015","00","Jason Thompson","1","F-C","6-11","250","JUL 21, 1986","29","7","Rider University","201574"
"1610612761","2015","00","James Johnson","3","F","6-9","250","FEB 20, 1987","29","6","Wake Forest","201949"
"1610612761","2015","00","Luis Scola","4","F","6-9","240","APR 30, 1980","36","8",NA,"2449"
"1610612761","2015","00","DeMarre Carroll","5","F","6-8","212","JUL 27, 1986","29","6","Missouri","201960"
"1610612761","2015","00","Cory Joseph","6","G","6-3","190","AUG 20, 1991","24","4","Texas","202709"
"1610612761","2015","00","Kyle Lowry","7","G","6-0","205","MAR 25, 1986","30","9","Villanova","200768"
"1610612761","2015","00","Bismack Biyombo","8","C-F","6-9","245","AUG 28, 1992","23","4"," ","202687"
"1610612761","2015","00","DeMar DeRozan","10","G","6-7","220","AUG 07, 1989","26","6","USC","201942"
"1610612761","2015","00","Jonas Valanciunas","17","C","7-0","255","MAY 06, 1992","24","3"," ","202685"
"1610612761","2015","00","Bruno Caboclo","20","F","6-9","205","SEP 21, 1995","20","1","Brazil","203998"
"1610612761","2015","00","Norman Powell","24","G","6-4","215","MAY 25, 1993","23","R","UCLA","1626181"
"1610612761","2015","00","Terrence Ross","31","F-G","6-7","195","FEB 05, 1991","25","3","Washington","203082"
"1610612761","2015","00","Patrick Patterson","54","F","6-9","235","MAR 14, 1989","27","5","Kentucky","202335"
"1610612761","2015","00","Delon Wright","55","G","6-5","190","APR 26, 1992","24","R","Utah","1626153"
"1610612761","2015","00","Lucas Nogueira","92","C","7-0","220","JUL 26, 1992","23","1","Brazil","203512"
