"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612751","2017","00","James Webb III","0","F","6-9","202","AUG 19, 1993","24","R","Boise State","1627821"
"1610612751","2017","00","D'Angelo Russell","1","G","6-5","195","FEB 23, 1996","22","2","Ohio State","1626156"
"1610612751","2017","00","Nik Stauskas","2","G","6-6","205","OCT 07, 1993","24","3","Michigan","203917"
"1610612751","2017","00","Jahlil Okafor","4","C","6-11","260","DEC 15, 1995","22","2","Duke","1626143"
"1610612751","2017","00","Jeremy Lin","7","G","6-3","200","AUG 23, 1988","29","7","Harvard","202391"
"1610612751","2017","00","Spencer Dinwiddie","8","G","6-6","200","APR 06, 1993","25","3","Colorado","203915"
"1610612751","2017","00","DeMarre Carroll","9","F","6-8","215","JUL 27, 1986","31","8","Missouri","201960"
"1610612751","2017","00","Joe Harris","12","F-G","6-6","219","SEP 06, 1991","26","3","Virginia","203925"
"1610612751","2017","00","Quincy Acy","13","F","6-7","240","OCT 06, 1990","27","5","Baylor","203112"
"1610612751","2017","00","Milton Doyle","14","G","6-4","180","OCT 31, 1993","24","R","Loyola (IL)","1628495"
"1610612751","2017","00","Isaiah Whitehead","15","G","6-4","213","MAR 08, 1995","23","1","Seton Hall","1627785"
"1610612751","2017","00","Timofey Mozgov","20","C","7-1","275","JUL 16, 1986","31","7"," ","202389"
"1610612751","2017","00","Caris LeVert","22","G-F","6-7","203","AUG 25, 1994","23","1","Michigan","1627747"
"1610612751","2017","00","Rondae Hollis-Jefferson","24","F","6-7","214","JAN 03, 1995","23","2","Arizona","1626178"
"1610612751","2017","00","Jarrett Allen","31","C","6-11","234","APR 21, 1998","20","R","Texas","1628386"
"1610612751","2017","00","Allen Crabbe","33","G-F","6-6","215","APR 09, 1992","26","4","California","203459"
"1610612751","2017","00","Dante Cunningham","44","F","6-8","230","APR 22, 1987","31","8","Villanova","201967"
