"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612741","2011","00","Derrick Rose","1","G","6-3","190","OCT 04, 1988","23","3","Memphis","201565"
"1610612741","2011","00","Omer Asik","3","C","7-0","255","JUL 04, 1986","25","1"," ","201600"
"1610612741","2011","00","Carlos Boozer","5","F","6-9","266","NOV 20, 1981","30","9","Duke","2430"
"1610612741","2011","00","C.J. Watson","7","G","6-2","175","APR 17, 1984","28","4","Tennessee","201228"
"1610612741","2011","00","Mike James","8","G","6-2","188","JUN 23, 1975","37","9","Duquesne","2229"
"1610612741","2011","00","Luol Deng","9","F","6-9","220","APR 16, 1985","27","7","Duke","2736"
"1610612741","2011","00","Ronnie Brewer","11","G","6-7","227","MAR 20, 1985","27","5","Arkansas","200758"
"1610612741","2011","00","Joakim Noah","13","C","6-11","232","FEB 25, 1985","27","4","Florida","201149"
"1610612741","2011","00","John Lucas III","15","G","5-11","165","NOV 21, 1982","29","3","Oklahoma State","101249"
"1610612741","2011","00","Jimmy Butler","21","G-F","6-7","220","SEP 14, 1989","22","R","Marquette","202710"
"1610612741","2011","00","Taj Gibson","22","F","6-9","225","JUN 24, 1985","27","2","USC","201959"
"1610612741","2011","00","Brian Scalabrine","24","F","6-9","235","MAR 18, 1978","34","10","Southern California","2243"
"1610612741","2011","00","Kyle Korver","26","F-G","6-7","212","MAR 17, 1981","31","8","Creighton","2594"
"1610612741","2011","00","Richard Hamilton","32","G","6-7","193","FEB 14, 1978","34","12","Connecticut","1888"
